SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
296586,5715598,Closed,currency 1,-1652,0,-1288.0,-1288.0,,0,67500.0,0.0,,0.0,Credit card,-1285,0.0
296586,5715599,Closed,currency 1,-1566,0,-1382.0,-1378.0,10634.355,0,57912.48,0.0,0.0,0.0,Consumer credit,-1348,
296586,5715600,Closed,currency 1,-359,0,-55.0,-55.0,0.0,0,77239.035,0.0,0.0,0.0,Consumer credit,-50,0.0
190334,5715601,Closed,currency 1,-1988,0,-1960.0,-1960.0,,0,13500.0,0.0,0.0,0.0,Credit card,-833,
190334,5715603,Active,currency 1,-1218,0,30956.0,,,0,216000.0,15457.5,0.0,0.0,Consumer credit,-495,
190334,5715604,Active,currency 1,-372,0,935.0,,,0,225000.0,200002.5,0.0,0.0,Credit card,-30,0.0
190334,5715605,Closed,currency 1,-1364,0,-1180.0,-1210.0,,0,19935.0,0.0,,0.0,Consumer credit,-1210,0.0
190334,5715606,Closed,currency 1,-2108,0,-1559.0,-1559.0,,0,67815.0,0.0,,0.0,Consumer credit,-1177,16200.0
190334,5715607,Closed,currency 1,-2320,0,-1953.0,-1953.0,0.0,0,64851.75,0.0,0.0,0.0,Consumer credit,-1155,16200.0
190334,5715608,Closed,currency 1,-1691,0,-1326.0,-1357.0,0.0,0,43357.5,0.0,0.0,0.0,Consumer credit,-1356,
190334,5715609,Active,currency 1,-1578,0,,,2132.82,0,162000.0,0.0,162000.0,0.0,Credit card,-36,0.0
190334,5715610,Active,currency 1,-518,0,1309.0,,0.0,0,1800000.0,,,0.0,Consumer credit,-28,0.0
157377,5715611,Closed,currency 1,-2349,0,-2164.0,-2152.0,,0,23845.5,0.0,0.0,0.0,Consumer credit,-848,
157377,5715612,Closed,currency 1,-1353,0,-1198.0,-1203.0,,0,42750.0,0.0,0.0,0.0,Consumer credit,-1202,
157377,5715613,Active,currency 1,-41,0,1206.0,,,0,900000.0,539847.0,0.0,0.0,Consumer credit,-8,
157377,5715614,Closed,currency 1,-2348,0,-2164.0,-2164.0,,0,23845.5,0.0,,0.0,Consumer credit,-1206,
157377,5715615,Active,currency 1,-1140,0,-957.0,,,0,19350.0,0.0,,0.0,Consumer credit,-428,
157377,5715616,Closed,currency 1,-806,0,-441.0,-413.0,,0,122872.5,,,0.0,Consumer credit,-406,
157377,5715617,Active,currency 1,-211,0,93.0,,,0,76207.5,,,0.0,Consumer credit,-7,
157377,5715618,Closed,currency 1,-2303,0,,-376.0,0.0,0,13500.0,0.0,0.0,0.0,Credit card,-286,
157377,5715619,Closed,currency 1,-2239,0,-1909.0,-1909.0,63.0,0,80415.0,,,0.0,Consumer credit,-1904,
157377,5715620,Closed,currency 1,-1709,0,-1526.0,-1526.0,5202.045,0,30465.0,0.0,0.0,0.0,Consumer credit,-1526,
157377,5715621,Closed,currency 1,-1559,0,-1254.0,-1254.0,0.0,0,167112.0,,,0.0,Consumer credit,-1252,
157377,5715622,Active,currency 1,-232,0,77.0,,0.0,0,249834.6,80763.435,0.0,0.0,Consumer credit,-6,
157377,5715623,Active,currency 1,-21,0,344.0,,0.0,0,15705.0,15705.0,0.0,0.0,Consumer credit,-19,
250967,5715624,Active,currency 1,-706,0,1073.0,,,0,0.0,0.0,0.0,0.0,Credit card,-5,
250967,5715625,Closed,currency 1,-658,0,-348.0,-442.0,,0,44910.0,0.0,,0.0,Consumer credit,-383,
250967,5715626,Active,currency 1,-193,0,538.0,,,0,509400.0,405516.465,,0.0,Consumer credit,-1,
250967,5715628,Closed,currency 1,-2395,0,-2030.0,-2029.0,0.0,0,31549.5,,,0.0,Consumer credit,-2027,
250967,5715629,Closed,currency 1,-1394,0,-663.0,-663.0,15813.0,0,372505.5,0.0,0.0,0.0,Consumer credit,-571,
104261,5715630,Active,currency 1,-587,0,872.0,,,0,450000.0,317925.0,0.0,0.0,Consumer credit,-6,14301.0
388017,5715632,Closed,currency 1,-1949,0,-123.0,-203.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-125,13396.5
388017,5715633,Closed,currency 1,-2461,0,-2373.0,-2371.0,,0,30357.0,,,0.0,Consumer credit,-2076,13396.5
388017,5715634,Active,currency 1,-2461,0,,,0.0,0,126000.0,0.0,0.0,0.0,Credit card,-9,0.0
388017,5715635,Closed,currency 1,-376,0,-284.0,-284.0,0.0,0,25137.0,0.0,0.0,0.0,Consumer credit,-284,13396.5
388017,5715636,Active,currency 1,-49,0,74.0,,0.0,0,50452.83,38290.5,0.0,0.0,Consumer credit,-8,13396.5
213544,5715637,Active,currency 1,-79,0,133.0,,,0,30606.84,20968.245,,0.0,Consumer credit,-12,
213544,5715638,Closed,currency 1,-1105,0,722.0,-147.0,,0,1575000.0,0.0,0.0,0.0,Consumer credit,-120,
213544,5715639,Closed,currency 1,-1231,0,-1047.0,-1049.0,,0,80374.5,0.0,0.0,0.0,Consumer credit,-1049,
213544,5715640,Closed,currency 1,-1761,0,-1215.0,-1257.0,,0,278019.0,0.0,0.0,0.0,Consumer credit,-703,
213544,5715641,Active,currency 1,-63,0,760.0,,,0,261000.0,253489.5,0.0,0.0,Consumer credit,-21,
213544,5715642,Closed,currency 1,-1593,0,-1226.0,-1226.0,5337.18,0,73669.5,0.0,0.0,0.0,Consumer credit,-1225,
380677,5715645,Active,currency 1,-2659,30,-2353.0,,,0,57024.0,0.0,,58.5,Consumer credit,-493,
380677,5715647,Closed,currency 1,-1136,0,-984.0,-1013.0,,0,111818.34,0.0,,0.0,Consumer credit,-743,
380677,5715648,Closed,currency 1,-1136,0,-1072.0,-1057.0,,0,95157.0,0.0,0.0,0.0,Consumer credit,-806,
380677,5715649,Active,currency 1,-539,0,922.0,,,0,490500.0,358384.5,0.0,0.0,Consumer credit,-12,
380677,5715650,Closed,currency 1,-1135,0,-953.0,-1071.0,0.0,0,95157.0,,,0.0,Consumer credit,-1071,
380677,5715651,Active,currency 1,-493,0,,,14637.645,0,321750.0,318006.0,3740.22,0.0,Credit card,-16,
380677,5715652,Active,currency 1,-156,0,28.0,,0.0,0,22860.0,8019.0,0.0,0.0,Consumer credit,-33,
181753,5715653,Closed,currency 1,-1844,0,-1569.0,-1781.0,,0,50418.0,0.0,0.0,0.0,Consumer credit,-1606,
181753,5715654,Closed,currency 1,-1702,0,-1488.0,-1488.0,,0,135000.0,0.0,,0.0,Consumer credit,-1484,
335098,5715656,Active,currency 1,-448,0,282.0,,,0,292500.0,136111.5,0.0,0.0,Consumer credit,-18,
335098,5715657,Active,currency 1,-1356,0,829.0,,,0,270000.0,230301.0,0.0,0.0,Credit card,-22,
335098,5715658,Closed,currency 1,-1555,0,-459.0,-459.0,,0,752508.0,,,0.0,Consumer credit,-449,
335098,5715659,Closed,currency 1,-2028,0,,-217.0,,0,1575000.0,0.0,,0.0,Consumer credit,-216,
206782,5715660,Closed,currency 1,-825,0,-644.0,-644.0,,0,28660.5,0.0,0.0,0.0,Consumer credit,-643,
206782,5715661,Closed,currency 1,-1973,0,-1607.0,-1607.0,,0,126400.5,,,0.0,Consumer credit,-1607,
206782,5715662,Closed,currency 1,-1707,0,-1222.0,-1222.0,,0,293593.5,,,0.0,Consumer credit,-1222,
306329,5715663,Closed,currency 1,-404,0,-102.0,-102.0,,0,191565.0,0.0,0.0,0.0,Consumer credit,-97,
306329,5715664,Closed,currency 1,-405,0,-102.0,-77.0,,0,191565.0,,,0.0,Consumer credit,-70,
127759,5715666,Closed,currency 1,-558,0,1268.0,-286.0,,0,3764646.0,0.0,,0.0,Consumer credit,-285,
127759,5715667,Active,currency 1,-524,0,1302.0,,,0,1125000.0,0.0,,0.0,Consumer credit,-1,
127759,5715668,Closed,currency 1,-981,0,-673.0,-673.0,0.0,0,187029.0,,,0.0,Consumer credit,-671,
240790,5715670,Closed,currency 1,-1873,0,-49.0,-21.0,,0,509850.0,0.0,0.0,0.0,Consumer credit,-16,0.0
240790,5715671,Closed,currency 1,-1438,0,-1348.0,-1348.0,,0,22365.0,0.0,0.0,0.0,Consumer credit,-1348,0.0
240790,5715672,Closed,currency 1,-2440,0,-2306.0,-679.0,,0,17505.0,0.0,0.0,0.0,Consumer credit,-597,0.0
240790,5715673,Closed,currency 1,-1477,0,-1295.0,-1274.0,,0,35100.0,0.0,0.0,0.0,Consumer credit,-1274,0.0
138133,5715674,Closed,currency 1,-2673,0,-2125.0,-2248.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-1423,
138133,5715675,Closed,currency 1,-2505,0,-2415.0,-2415.0,,0,23917.5,,,0.0,Consumer credit,-2411,
138133,5715676,Active,currency 1,-1092,0,-909.0,,,0,225000.0,,,0.0,Credit card,-972,
138133,5715677,Closed,currency 1,-2668,0,-841.0,-888.0,0.0,0,1462950.0,,,0.0,Car loan,-875,
138133,5715678,Active,currency 1,-845,0,981.0,,0.0,0,2606850.0,1441183.5,0.0,0.0,Car loan,-15,
138133,5715679,Active,currency 1,-755,0,,,0.0,0,243000.0,22815.0,220183.74,0.0,Credit card,-15,
138133,5715680,Active,currency 1,-539,0,,,0.0,0,182250.0,0.0,182250.0,0.0,Credit card,-23,
429972,5715681,Closed,currency 1,-630,0,12793.0,-78.0,,0,135000.0,0.0,,0.0,Credit card,-11,
429972,5715682,Active,currency 1,-504,0,31054.0,,,0,157500.0,153413.82,4086.18,0.0,Credit card,-7,
429972,5715683,Active,currency 1,-85,0,462.0,,,0,299160.0,272124.765,,0.0,Consumer credit,-7,
429972,5715684,Closed,currency 1,-188,0,-127.0,-127.0,,0,182286.0,0.0,,0.0,Consumer credit,-77,
429972,5715686,Active,currency 1,-42,0,27403.0,,,0,90000.0,74938.5,,0.0,Credit card,-5,
429972,5715687,Closed,currency 1,-740,0,-132.0,-253.0,0.0,0,152932.05,0.0,0.0,0.0,Consumer credit,-252,
429972,5715688,Active,currency 1,-460,0,,,0.0,0,157500.0,153409.5,4086.18,0.0,Credit card,-16,
429972,5715689,Active,currency 1,-274,0,822.0,,0.0,0,540000.0,350163.0,0.0,0.0,Consumer credit,-29,
325662,5715691,Active,currency 1,-582,0,3228.0,,,0,360000.0,368302.5,0.0,0.0,Credit card,-5,
325662,5715692,Active,currency 1,-20,0,286.0,,0.0,0,45567.0,45567.0,0.0,0.0,Consumer credit,-19,
453027,5715694,Closed,currency 1,-1495,0,-1322.0,-1322.0,,0,97119.0,0.0,0.0,0.0,Consumer credit,-779,5895.0
453027,5715696,Closed,currency 1,-1196,0,-830.0,-664.0,,0,30888.0,0.0,0.0,0.0,Consumer credit,-643,0.0
453027,5715697,Active,currency 1,-101,0,630.0,,,0,772200.0,699061.5,,0.0,Consumer credit,-6,5895.0
453027,5715698,Closed,currency 1,-1193,0,-581.0,-581.0,0.0,0,130030.2,0.0,0.0,0.0,Consumer credit,-575,41967.0
453027,5715699,Closed,currency 1,-1144,0,,-332.0,1440.0,0,130500.0,0.0,0.0,0.0,Credit card,-228,5895.0
136270,5715700,Active,currency 1,-107,0,1727.0,,0.0,0,450000.0,401160.015,48839.985,0.0,Credit card,-6,58519.215
286870,5715701,Closed,currency 1,-2157,0,-1421.0,-1421.0,,0,59931.0,,,0.0,Consumer credit,-1413,6210.0
286870,5715702,Closed,currency 1,-875,0,-510.0,-510.0,,0,115789.5,0.0,,0.0,Consumer credit,-505,6210.0
286870,5715703,Active,currency 1,-242,0,490.0,,,0,105628.5,84181.5,,0.0,Consumer credit,-22,6210.0
120474,5715704,Closed,currency 1,-1023,0,-873.0,-873.0,,0,92596.5,0.0,0.0,0.0,Consumer credit,-869,
120474,5715705,Active,currency 1,-342,0,1043.0,,,0,180000.0,166531.5,0.0,0.0,Credit card,-41,
120474,5715706,Closed,currency 1,-1226,0,-927.0,-869.0,,0,102730.5,,,0.0,Consumer credit,-866,
120474,5715707,Closed,currency 1,-1026,0,-873.0,-813.0,,0,92596.5,,,0.0,Consumer credit,-810,
120474,5715708,Active,currency 1,-897,0,,,,0,360000.0,,,0.0,Credit card,-10,
394070,5715709,Closed,currency 1,-2147,0,-1966.0,-1966.0,,0,25335.0,0.0,0.0,0.0,Consumer credit,-681,
394070,5715710,Closed,currency 1,-56,0,-32.0,-14.0,,0,326835.0,,,0.0,Consumer credit,-7,
394070,5715711,Closed,currency 1,-2148,0,-1966.0,-1966.0,0.0,0,25335.0,0.0,0.0,0.0,Consumer credit,-681,
394070,5715712,Closed,currency 1,-831,0,-708.0,-708.0,0.0,0,24963.84,0.0,0.0,0.0,Consumer credit,-681,
394070,5715713,Closed,currency 1,-801,0,-678.0,-676.0,0.0,0,41331.735,0.0,0.0,0.0,Consumer credit,-674,
285342,5715714,Closed,currency 1,-110,0,468.0,-36.0,,0,188700.525,0.0,,0.0,Consumer credit,-33,
285342,5715715,Active,currency 1,-414,0,10464.0,,0.0,0,324000.0,,,0.0,Credit card,-133,
337758,5715716,Closed,currency 1,-2744,0,-2386.0,-2372.0,,0,34114.5,,,0.0,Consumer credit,-2372,
